symbol,date,open,high,low,close,volume,factor
AAPL,2022-07-07,143.29,146.55,143.28,146.35,66253700,1
AAPL,2022-07-08,145.26,147.55,145.00,147.04,64547800,1
AAPL,2022-07-11,145.67,146.64,143.78,144.87,63141600,1
AAPL,2022-07-12,145.76,148.45,145.05,145.86,77588800,1
AAPL,2022-07-13,142.99,146.45,142.12,145.49,71185600,1
AAPL,2022-07-14,144.08,148.95,143.25,148.47,78140700,1
AAPL,2022-07-15,149.78,150.86,148.20,150.17,76259900,1
AAPL,2022-07-18,150.74,151.57,146.70,147.07,81420900,1
AAPL,2022-07-19,147.92,151.23,146.91,151.00,82982400,1
AAPL,2022-07-20,151.12,153.72,150.37,153.04,64823400,1
AAPL,2022-07-21,154.50,155.57,151.94,155.35,65086600,1
AAPL,2022-07-22,155.39,156.28,153.41,154.09,66675400,1
AAPL,2022-07-25,154.01,155.04,152.28,152.95,53623900,1
AAPL,2022-07-26,152.26,153.09,150.80,151.60,55138700,1
AAPL,2022-07-27,152.58,157.33,152.16,156.79,78620700,1
AAPL,2022-07-28,156.98,157.64,154.41,157.35,81378700,1
AAPL,2022-07-29,161.24,163.63,159.50,162.51,101786900,1
AAPL,2022-08-01,161.01,163.59,160.89,161.51,67829400,1
AAPL,2022-08-02,160.10,162.41,159.63,160.01,59907000,1
AAPL,2022-08-03,160.84,166.59,160.75,166.13,82507500,1
AAPL,2022-08-04,166.01,167.19,164.43,165.81,55474100,1
AAPL,2022-08-05,163.21,165.85,163.00,165.35,56697000,1
AAPL,2022-08-08,166.37,167.81,164.20,164.87,60276900,1
AAPL,2022-08-09,164.02,165.82,163.25,164.92,63135500,1
AAPL,2022-08-10,167.68,169.34,166.90,169.24,70170500,1
AAPL,2022-08-11,170.06,170.99,168.19,168.49,57149200,1
AAPL,2022-08-12,169.82,172.17,169.40,172.10,68039400,1
AAPL,2022-08-15,171.52,173.39,171.35,173.19,54091700,1
AAPL,2022-08-16,172.78,173.71,171.66,173.03,56377100,1
AAPL,2022-08-17,172.77,176.15,172.57,174.55,79542000,1
AAPL,2022-08-18,173.75,174.90,173.12,174.15,62290100,1
AAPL,2022-08-19,173.03,173.74,171.31,171.52,70346300,1
AAPL,2022-08-22,169.69,169.86,167.14,167.57,69026800,1
AAPL,2022-08-23,167.08,168.71,166.65,167.23,54147100,1
AAPL,2022-08-24,167.32,168.11,166.25,167.53,53841500,1
AAPL,2022-08-25,168.78,170.14,168.35,170.03,51218200,1
AAPL,2022-08-26,170.57,171.05,163.56,163.62,78961000,1
AAPL,2022-08-29,161.15,162.90,159.82,161.38,73314000,1
AAPL,2022-08-30,162.13,162.56,157.72,158.91,77906200,1
AAPL,2022-08-31,160.31,160.58,157.14,157.22,87991100,1
AAPL,2022-09-01,156.64,158.42,154.67,157.96,74229900,1
AAPL,2022-09-02,159.75,160.36,154.97,155.81,76957800,1
AAPL,2022-09-06,156.47,157.09,153.69,154.53,73714800,1
AAPL,2022-09-07,154.82,156.67,153.61,155.96,87449600,1
AAPL,2022-09-08,154.64,156.36,152.68,154.46,84923800,1
AAPL,2022-09-09,155.47,157.82,154.75,157.37,68028800,1
AAPL,2022-09-12,159.59,164.26,159.30,163.43,104956000,1
AAPL,2022-09-13,159.90,160.54,153.37,153.84,122656600,1
AAPL,2022-09-14,154.79,157.10,153.61,155.31,87965400,1
AAPL,2022-09-15,154.65,155.24,151.38,152.37,90481100,1
AAPL,2022-09-16,151.21,151.35,148.37,150.70,162278800,1
AAPL,2022-09-19,149.31,154.56,149.10,154.48,81474200,1
AAPL,2022-09-20,153.40,158.08,153.08,156.90,107689800,1
AAPL,2022-09-21,157.34,158.74,153.60,153.72,101696800,1
AAPL,2022-09-22,152.38,154.47,150.91,152.74,86652500,1
AAPL,2022-09-23,151.19,151.47,148.56,150.43,96029900,1
AAPL,2022-09-26,149.66,153.77,149.64,150.77,93339400,1
AAPL,2022-09-27,152.74,154.72,149.95,151.76,84442700,1
AAPL,2022-09-28,147.64,150.64,144.84,149.84,146691400,1
AAPL,2022-09-29,146.10,146.72,140.68,142.48,128138200,1
AAPL,2022-09-30,141.28,143.10,138.00,138.20,124925300,1
AAPL,2022-10-03,138.21,143.07,137.69,142.45,114311700,1
AAPL,2022-10-04,145.03,146.22,144.26,146.10,87830100,1
AAPL,2022-10-05,144.07,147.38,143.01,146.40,79471000,1
AAPL,2022-10-06,145.81,147.54,145.22,145.43,68402200,1
AAPL,2022-10-07,142.54,143.10,139.45,140.09,85925600,1
AAPL,2022-10-10,140.42,141.89,138.57,140.42,74899000,1
AAPL,2022-10-11,139.90,141.35,138.22,138.98,77033700,1
AAPL,2022-10-12,139.13,140.36,138.16,138.34,70433700,1
AAPL,2022-10-13,134.99,143.59,134.37,142.99,113224000,1
AAPL,2022-10-14,144.31,144.52,138.19,138.38,88598000,1
AAPL,2022-10-17,141.07,142.90,140.27,142.41,85250900,1
AAPL,2022-10-18,145.49,146.70,140.61,143.75,99136600,1
AAPL,2022-10-19,141.69,144.95,141.50,143.86,61758300,1
AAPL,2022-10-20,143.02,145.89,142.65,143.39,64522000,1
AAPL,2022-10-21,142.87,147.85,142.65,147.27,86548600,1
AAPL,2022-10-24,147.19,150.23,146.00,149.45,75981900,1
AAPL,2022-10-25,150.09,152.49,149.36,152.34,74732300,1
AAPL,2022-10-26,150.96,151.99,148.04,149.35,88194300,1
AAPL,2022-10-27,148.07,149.05,144.13,144.80,109180200,1
AAPL,2022-10-28,148.20,157.50,147.82,155.74,164762400,1
AAPL,2022-10-31,153.16,154.24,151.92,153.34,97943200,1
AAPL,2022-11-01,155.08,155.45,149.13,150.65,80379300,1
AAPL,2022-11-02,148.95,152.17,145.00,145.03,93604600,1
AAPL,2022-11-03,142.06,142.80,138.75,138.88,97918500,1
AAPL,2022-11-04,142.09,142.67,134.38,138.38,140814800,1
AAPL,2022-11-07,137.11,139.15,135.67,138.92,83374600,1
AAPL,2022-11-08,140.41,141.43,137.49,139.50,89908500,1
AAPL,2022-11-09,138.50,138.55,134.59,134.87,74917800,1
AAPL,2022-11-10,141.24,146.87,139.50,146.87,118854000,1
AAPL,2022-11-11,145.82,150.01,144.37,149.70,93979700,1
AAPL,2022-11-14,148.97,150.28,147.43,148.28,73374100,1
