symbol,date,open,high,low,close,volume,factor
DJI,2023-04-21,33793.60,33858.83,33688.57,33808.96,291080000,1
DJI,2023-04-24,33805.04,33891.15,33726.09,33875.40,252020000,1
DJI,2023-04-25,33828.34,33875.49,33525.39,33530.83,297880000,1
DJI,2023-04-26,33596.34,33645.83,33235.85,33301.87,321170000,1
DJI,2023-04-27,33381.66,33859.75,33374.65,33826.16,343240000,1
DJI,2023-04-28,33797.43,34104.56,33728.40,34098.16,354310000,1
DJI,2023-05-01,34116.81,34257.83,34030.14,34051.70,244190000,1
DJI,2023-05-02,34017.62,34017.75,33436.66,33684.53,274460000,1
DJI,2023-05-03,33726.64,33811.84,33396.05,33414.24,286900000,1
DJI,2023-05-04,33347.78,33354.86,32937.50,33127.74,305160000,1
DJI,2023-05-05,33248.55,33748.43,33248.55,33674.38,316350000,1
DJI,2023-05-08,33715.15,33747.49,33509.23,33618.69,225680000,1
DJI,2023-05-09,33589.85,33656.40,33509.72,33561.81,232940000,1
DJI,2023-05-10,33707.20,33772.09,33239.45,33531.33,271180000,1
DJI,2023-05-11,33383.89,33389.88,33127.70,33309.51,298000000,1
DJI,2023-05-12,33370.58,33406.40,33110.61,33300.62,227570000,1
DJI,2023-05-15,33321.21,33400.30,33161.93,33348.60,224020000,1
DJI,2023-05-16,33275.37,33290.85,33006.19,33012.14,246680000,1
DJI,2023-05-17,33092.48,33472.38,33050.41,33420.77,307130000,1
DJI,2023-05-18,33374.56,33579.91,33212.09,33535.91,333070000,1
DJI,2023-05-19,33582.95,33652.90,33336.66,33426.63,315210000,1
DJI,2023-05-22,33408.54,33512.30,33207.85,33286.58,268900000,1
DJI,2023-05-23,33190.60,33310.17,33013.29,33055.51,291550000,1
DJI,2023-05-24,33021.76,33031.75,32752.44,32799.92,246180000,1
DJI,2023-05-25,32854.26,32870.43,32586.56,32764.65,364670000,1
DJI,2023-05-26,32795.50,33162.06,32795.50,33093.34,330290000,1
DJI,2023-05-30,33103.65,33132.70,32893.97,33042.78,322700000,1
DJI,2023-05-31,32948.71,32984.83,32739.73,32908.27,689990000,1
DJI,2023-06-01,32929.85,33167.75,32704.51,33061.57,349460000,1
DJI,2023-06-02,33187.58,33805.00,33187.58,33762.76,383590000,1
DJI,2023-06-05,33771.13,33804.22,33552.79,33562.86,367170000,1
DJI,2023-06-06,33547.67,33631.25,33399.69,33573.28,294070000,1
DJI,2023-06-07,33562.47,33708.78,33546.11,33665.02,347400000,1
DJI,2023-06-08,33656.98,33873.81,33630.04,33833.61,269160000,1
DJI,2023-06-09,33852.44,33975.32,33787.16,33876.78,262310000,1
DJI,2023-06-12,33906.80,34077.84,33878.46,34066.33,308130000,1
DJI,2023-06-13,34111.08,34310.28,34107.98,34212.12,308790000,1
DJI,2023-06-14,34044.70,34151.42,33783.55,33979.33,354910000,1
DJI,2023-06-15,33945.98,34488.98,33945.98,34408.06,361400000,1
DJI,2023-06-16,34464.02,34588.68,34285.69,34299.12,595230000,1
DJI,2023-06-20,34206.66,34206.66,33915.93,34053.87,334810000,1
DJI,2023-06-21,33990.56,34097.93,33876.17,33951.52,323690000,1
DJI,2023-06-22,33900.47,34003.56,33835.39,33946.71,275600000,1
DJI,2023-06-23,33835.66,33835.66,33646.49,33727.43,379800000,1
DJI,2023-06-26,33730.79,33819.49,33610.32,33714.71,265330000,1
DJI,2023-06-27,33739.03,33975.65,33730.39,33926.74,293210000,1
DJI,2023-06-28,33881.38,33903.76,33755.92,33852.66,268050000,1
DJI,2023-06-29,33854.57,34147.68,33828.63,34122.42,279940000,1
DJI,2023-06-30,34269.92,34467.35,34269.92,34407.60,351060000,1
DJI,2023-07-03,34369.78,34465.60,34286.54,34418.47,157590000,1
DJI,2023-07-05,34344.72,34376.11,34226.98,34288.64,274570000,1
DJI,2023-07-06,34171.39,34171.39,33771.47,33922.26,293840000,1
DJI,2023-07-07,33837.07,34036.38,33716.75,33734.88,272730000,1
DJI,2023-07-10,33705.68,33958.36,33705.68,33944.40,299200000,1
DJI,2023-07-11,34056.94,34288.87,33993.01,34261.42,278940000,1
DJI,2023-07-12,34395.28,34586.94,34308.78,34347.43,331410000,1
DJI,2023-07-13,34412.31,34482.26,34365.33,34395.14,267180000,1
DJI,2023-07-14,34425.33,34592.26,34425.33,34509.03,293540000,1
DJI,2023-07-17,34499.74,34665.15,34418.72,34585.35,359780000,1
DJI,2023-07-18,34597.08,34986.36,34530.61,34951.93,385940000,1
DJI,2023-07-19,34991.21,35234.05,34991.21,35061.21,365130000,1
DJI,2023-07-20,35091.98,35372.77,35091.98,35225.18,340880000,1
DJI,2023-07-21,35274.32,35340.66,35186.05,35227.69,465270000,1
DJI,2023-07-24,35230.79,35463.97,35230.79,35411.24,284460000,1
DJI,2023-07-25,35421.49,35527.57,35365.26,35438.07,299530000,1
DJI,2023-07-26,35345.99,35633.61,35306.27,35520.12,346240000,1
DJI,2023-07-27,35558.79,35645.35,35216.58,35282.72,352230000,1
DJI,2023-07-28,35443.49,35565.51,35355.15,35459.29,369000000,1
DJI,2023-07-31,35465.97,35566.95,35430.22,35559.53,327410000,1
DJI,2023-08-01,35585.99,35679.13,35526.61,35630.68,259490000,1
DJI,2023-08-02,35551.92,35551.92,35226.26,35282.52,298570000,1
DJI,2023-08-03,35194.56,35348.20,35122.32,35215.89,254960000,1
DJI,2023-08-04,35230.13,35506.88,35033.76,35065.62,338290000,1
DJI,2023-08-07,35125.60,35497.38,35125.60,35473.13,300150000,1
DJI,2023-08-08,35345.40,35346.64,35007.41,35314.49,303840000,1
DJI,2023-08-09,35324.28,35370.89,35058.73,35123.36,306680000,1
DJI,2023-08-10,35231.54,35578.58,35107.60,35176.15,337110000,1
DJI,2023-08-11,35111.36,35354.60,35059.99,35281.40,277840000,1
DJI,2023-08-14,35273.89,35335.45,35169.97,35307.63,300250000,1
DJI,2023-08-15,35219.37,35219.37,34908.50,34946.39,323920000,1
DJI,2023-08-16,34914.96,35133.56,34757.37,34765.74,332310000,1
DJI,2023-08-17,34829.61,34888.48,34440.73,34474.83,392850000,1
DJI,2023-08-18,34368.36,34587.07,34263.19,34500.66,320680000,1
DJI,2023-08-21,34531.28,34570.96,34248.46,34463.69,396490000,1
DJI,2023-08-22,34494.17,34514.04,34256.84,34288.83,279200000,1
DJI,2023-08-23,34338.59,34534.72,34321.00,34472.98,360610000,1
DJI,2023-08-24,34439.83,34694.68,34093.65,34099.42,342520000,1
DJI,2023-08-25,34217.06,34441.91,34029.22,34346.90,257440000,1
DJI,2023-08-28,34441.64,34652.91,34441.64,34559.98,224640000,1
DJI,2023-08-29,34531.12,34864.42,34531.12,34852.67,262550000,1
DJI,2023-08-30,34847.80,35025.57,34811.74,34890.24,236070000,1
DJI,2023-08-31,34909.09,35070.21,34719.77,34721.91,341900000,1
DJI,2023-09-01,34876.24,34979.18,34720.70,34837.71,286370000,1
DJI,2023-09-05,34843.22,34871.26,34635.63,34641.97,283540000,1
DJI,2023-09-06,34611.68,34611.68,34291.56,34443.19,308900000,1
DJI,2023-09-07,34351.18,34560.86,34351.18,34500.73,386980000,1
DJI,2023-09-08,34487.41,34627.85,34473.57,34576.59,293990000,1
DJI,2023-09-11,34650.01,34784.52,34578.59,34663.72,291720000,1
DJI,2023-09-12,34620.02,34852.61,34560.55,34645.99,318670000,1
DJI,2023-09-13,34667.28,34767.11,34509.95,34575.53,295480000,1
DJI,2023-09-14,34687.50,34977.97,34687.50,34907.11,305180000,1
DJI,2023-09-15,34902.04,34902.04,34572.27,34618.24,582160000,1
DJI,2023-09-18,34612.29,34725.06,34545.35,34624.30,252700000,1
DJI,2023-09-19,34571.84,34597.56,34311.69,34517.73,282830000,1
DJI,2023-09-20,34575.50,34776.28,34434.29,34440.88,291650000,1
DJI,2023-09-21,34332.23,34378.30,34058.72,34070.42,331930000,1
DJI,2023-09-22,34077.08,34156.15,33947.24,33963.84,268760000,1
DJI,2023-09-25,33907.59,34017.53,33780.67,34006.88,229450000,1
DJI,2023-09-26,33862.68,33879.93,33569.60,33618.88,280100000,1
DJI,2023-09-27,33682.81,33731.65,33306.30,33550.27,300330000,1
DJI,2023-09-28,33519.44,33777.90,33473.50,33666.34,275610000,1
DJI,2023-09-29,33882.61,33893.68,33407.45,33507.50,319830000,1
DJI,2023-10-02,33455.50,33511.91,33219.56,33433.35,275630000,1
DJI,2023-10-03,33318.84,33398.54,32916.20,33002.38,293450000,1
DJI,2023-10-04,33034.18,33156.45,32873.23,33129.55,287030000,1
DJI,2023-10-05,33099.23,33174.38,32941.56,33119.57,277250000,1
DJI,2023-10-06,33040.70,33557.69,32846.94,33407.58,332990000,1
DJI,2023-10-09,33259.84,33631.81,33253.69,33604.65,228760000,1
DJI,2023-10-10,33683.41,33898.22,33604.32,33739.30,255640000,1
DJI,2023-10-11,33822.20,33882.55,33612.25,33804.87,256560000,1
DJI,2023-10-12,33845.65,33863.80,33455.60,33631.14,289160000,1
DJI,2023-10-13,33733.34,33957.72,33551.58,33670.29,306340000,1
DJI,2023-10-16,33832.42,34088.98,33832.42,33984.54,270060000,1
DJI,2023-10-17,33869.84,34147.63,33854.70,33997.65,281010000,1
DJI,2023-10-18,33960.25,33991.51,33598.64,33665.08,285410000,1
DJI,2023-10-19,33669.52,33852.39,33368.58,33414.17,304320000,1
DJI,2023-10-20,33365.27,33425.77,33118.12,33127.28,325530000,1
DJI,2023-10-23,32993.02,33234.85,32892.19,32936.41,342500000,1
DJI,2023-10-24,33089.64,33272.19,32988.43,33141.38,359230000,1
DJI,2023-10-25,33203.53,33267.91,32989.72,33035.93,355690000,1
DJI,2023-10-26,33017.17,33105.03,32743.99,32784.30,379880000,1
DJI,2023-10-27,32782.40,32787.56,32327.20,32417.59,376970000,1
DJI,2023-10-30,32537.54,33002.97,32537.54,32928.96,298640000,1
DJI,2023-10-31,33029.11,33070.28,32787.12,33052.87,306950000,1
DJI,2023-11-01,33081.87,33337.15,33010.85,33274.58,307570000,1
