symbol,date,open,high,low,close,volume,factor
JPM,2021-09-07,159.99,161.38,158.96,159.21,9285600,1
JPM,2021-09-08,158.89,159.58,158.04,158.50,7852700,1
JPM,2021-09-09,158.27,160.83,158.08,159.19,7904300,1
JPM,2021-09-10,160.56,160.72,157.22,157.36,8311600,1
JPM,2021-09-13,158.53,160.05,158.07,159.86,10052800,1
JPM,2021-09-14,160.45,161.34,156.26,157.07,11685600,1
JPM,2021-09-15,156.72,158.69,156.47,158.16,11691500,1
JPM,2021-09-16,159.41,160.85,157.22,158.09,10880900,1
JPM,2021-09-17,157.38,159.01,157.00,157.68,25581600,1
JPM,2021-09-20,153.89,154.56,150.49,152.96,15819900,1
JPM,2021-09-21,153.53,154.55,152.58,152.98,8999900,1
JPM,2021-09-22,155.20,157.25,155.10,155.91,11236200,1
JPM,2021-09-23,158.00,161.71,157.67,161.18,12336100,1
JPM,2021-09-24,161.44,163.59,160.82,163.04,10102400,1
JPM,2021-09-27,165.00,167.40,164.61,166.98,13220900,1
JPM,2021-09-28,167.70,169.30,165.66,166.08,13387900,1
JPM,2021-09-29,166.21,166.90,165.04,165.95,7777100,1
JPM,2021-09-30,166.92,166.99,162.79,163.69,13161200,1
JPM,2021-10-01,164.00,168.30,163.60,167.13,11285000,1
JPM,2021-10-04,166.97,170.44,165.73,166.95,14120000,1
JPM,2021-10-05,167.21,170.14,166.67,168.66,12292900,1
JPM,2021-10-06,167.99,169.10,166.00,169.02,8692600,1
JPM,2021-10-07,171.20,171.51,169.54,170.09,10195400,1
JPM,2021-10-08,170.02,171.34,169.30,170.22,8190100,1
JPM,2021-10-11,170.80,171.29,166.46,166.64,12154700,1
JPM,2021-10-12,165.75,166.69,164.77,165.36,13032600,1
JPM,2021-10-13,164.07,165.41,160.60,161.00,22753500,1
JPM,2021-10-14,161.75,164.01,160.06,163.47,15176800,1
JPM,2021-10-15,165.35,167.17,164.14,166.61,14267400,1
JPM,2021-10-18,166.48,168.61,165.91,166.55,12672900,1
JPM,2021-10-19,167.40,168.65,166.58,168.57,8053900,1
JPM,2021-10-20,168.30,170.87,167.46,170.84,8185600,1
JPM,2021-10-21,170.76,171.33,168.68,169.50,8415200,1
JPM,2021-10-22,170.03,172.09,169.70,171.78,8817900,1
JPM,2021-10-25,172.71,172.96,170.48,170.94,10159200,1
JPM,2021-10-26,171.00,172.49,170.54,171.40,8015100,1
JPM,2021-10-27,170.32,170.70,167.34,167.83,9847000,1
JPM,2021-10-28,168.30,170.51,167.96,170.36,7212900,1
JPM,2021-10-29,171.18,172.24,169.39,169.89,8140100,1
JPM,2021-11-01,172.04,172.33,169.01,169.80,7435500,1
JPM,2021-11-02,169.80,171.69,168.92,170.47,7173800,1
JPM,2021-11-03,170.13,171.13,169.15,170.53,8402700,1
JPM,2021-11-04,170.00,170.20,166.49,168.29,9574200,1
JPM,2021-11-05,168.90,170.09,167.41,168.05,7975600,1
JPM,2021-11-08,169.05,170.92,168.74,169.06,6413700,1
JPM,2021-11-09,167.35,168.47,166.60,167.78,7990300,1
JPM,2021-11-10,167.45,168.95,167.09,167.62,6999200,1
JPM,2021-11-11,167.52,168.68,166.90,167.61,5815300,1
JPM,2021-11-12,167.65,167.74,165.72,166.86,8113400,1
JPM,2021-11-15,167.21,167.79,166.00,166.56,6492500,1
JPM,2021-11-16,167.06,167.07,165.12,165.36,9706100,1
JPM,2021-11-17,165.21,165.56,163.39,164.47,9909600,1
JPM,2021-11-18,164.39,164.85,162.56,163.05,8122500,1
JPM,2021-11-19,161.30,162.11,159.45,160.92,12193600,1
JPM,2021-11-22,164.16,165.98,162.99,164.35,14549900,1
JPM,2021-11-23,165.50,168.56,165.37,168.28,12354400,1
JPM,2021-11-24,168.46,169.44,166.44,166.96,9629800,1
JPM,2021-11-26,162.14,162.65,158.82,161.93,13619300,1
JPM,2021-11-29,163.31,164.78,159.82,161.23,12104400,1
JPM,2021-11-30,159.16,160.63,158.29,158.83,18922600,1
JPM,2021-12-01,161.00,163.27,157.80,157.89,12253400,1
JPM,2021-12-02,159.83,163.25,158.80,161.21,12969900,1
JPM,2021-12-03,161.50,161.83,157.19,158.29,12681800,1
JPM,2021-12-06,161.01,162.61,159.46,160.16,11186500,1
JPM,2021-12-07,161.88,163.39,161.16,162.57,9851600,1
JPM,2021-12-08,162.66,163.27,160.17,160.71,11705700,1
JPM,2021-12-09,159.65,160.93,158.65,160.46,11189600,1
JPM,2021-12-10,161.32,161.70,159.13,159.82,10405400,1
JPM,2021-12-13,159.50,159.79,157.28,157.92,12069000,1
JPM,2021-12-14,157.45,160.89,157.30,159.13,12563600,1
JPM,2021-12-15,159.85,159.85,157.35,157.94,14014200,1
JPM,2021-12-16,160.39,161.82,158.70,160.41,19542800,1
JPM,2021-12-17,159.32,159.38,155.18,156.76,28082000,1
JPM,2021-12-20,154.51,154.70,151.84,153.94,15148000,1
JPM,2021-12-21,155.41,157.18,155.09,156.09,11291300,1
JPM,2021-12-22,155.75,157.06,155.24,156.70,7273000,1
JPM,2021-12-23,157.61,159.12,157.21,157.26,8055200,1
JPM,2021-12-27,157.60,158.20,156.34,158.16,6188100,1
JPM,2021-12-28,158.20,160.15,158.08,158.64,6342300,1
JPM,2021-12-29,158.85,159.63,158.15,158.56,6398900,1
JPM,2021-12-30,159.11,160.24,158.37,158.48,6948200,1
JPM,2021-12-31,158.45,159.29,157.96,158.35,5805900,1
JPM,2022-01-03,159.86,162.64,159.51,161.70,13120900,1
JPM,2022-01-04,164.31,168.58,164.23,167.83,20195800,1
JPM,2022-01-05,167.82,168.36,163.73,163.78,17539400,1
JPM,2022-01-06,166.91,167.37,163.87,165.52,14047500,1
JPM,2022-01-07,165.67,167.53,165.06,167.16,13913300,1
JPM,2022-01-10,169.07,169.31,165.53,167.32,12922500,1
JPM,2022-01-11,168.26,168.52,166.31,167.49,11854100,1
JPM,2022-01-12,168.46,169.59,167.18,168.44,12568000,1
JPM,2022-01-13,168.34,169.81,167.89,168.23,13623400,1
JPM,2022-01-14,160.76,161.03,156.90,157.89,40158400,1
JPM,2022-01-18,155.78,155.78,150.54,151.27,32324800,1
JPM,2022-01-19,151.57,152.23,148.55,148.93,22380000,1
JPM,2022-01-20,148.99,150.61,147.36,147.66,14860800,1
JPM,2022-01-21,147.50,147.51,144.27,145.08,20705400,1
JPM,2022-01-24,142.28,145.48,139.57,144.95,28471400,1
JPM,2022-01-25,143.65,146.85,140.79,146.53,18915900,1
JPM,2022-01-26,148.72,150.57,145.96,147.92,20709100,1
JPM,2022-01-27,149.42,150.38,144.13,145.31,17536800,1
JPM,2022-01-28,144.19,146.76,142.17,146.61,14117000,1
JPM,2022-01-31,145.64,148.79,144.67,148.60,13985700,1
JPM,2022-02-01,148.69,151.47,148.30,151.15,14584900,1
JPM,2022-02-02,150.50,150.94,148.07,149.94,12441100,1
JPM,2022-02-03,150.00,151.65,148.29,148.70,12474900,1
JPM,2022-02-04,149.10,153.50,148.77,152.56,16654400,1
JPM,2022-02-07,153.27,153.62,150.85,153.07,12572300,1
JPM,2022-02-08,155.00,158.48,154.80,155.95,20411400,1
JPM,2022-02-09,156.59,157.43,155.82,156.60,9131100,1
JPM,2022-02-10,156.66,159.03,155.22,155.95,16455600,1
JPM,2022-02-11,155.61,158.19,152.97,153.92,16830000,1
JPM,2022-02-14,152.73,153.68,150.32,152.49,17026500,1
JPM,2022-02-15,154.51,155.94,153.85,154.72,9500000,1
JPM,2022-02-16,153.74,156.10,153.74,155.00,9076500,1
JPM,2022-02-17,153.00,153.73,150.67,151.43,11367500,1
JPM,2022-02-18,152.13,154.14,151.13,152.14,11733300,1
JPM,2022-02-22,150.60,153.24,150.41,151.87,11333500,1
JPM,2022-02-23,153.12,153.30,147.97,148.69,11799000,1
JPM,2022-02-24,142.94,144.99,139.78,144.55,25655100,1
JPM,2022-02-25,145.25,150.13,144.91,147.97,18367700,1
JPM,2022-02-28,143.55,145.06,140.88,141.80,31315300,1
JPM,2022-03-01,140.04,140.48,133.58,136.45,36840400,1
JPM,2022-03-02,137.29,140.04,136.61,139.28,19405600,1
JPM,2022-03-03,139.84,140.98,137.06,138.29,16640800,1
JPM,2022-03-04,134.94,135.42,132.40,134.40,21016000,1
JPM,2022-03-07,132.17,132.69,128.95,129.21,27560100,1
JPM,2022-03-08,129.64,131.79,127.27,128.30,19207800,1
JPM,2022-03-09,132.90,135.24,132.44,133.44,17536200,1
JPM,2022-03-10,131.86,133.45,130.32,131.86,15604200,1
JPM,2022-03-11,132.49,134.08,128.42,128.89,20061800,1
JPM,2022-03-14,129.46,132.92,129.23,130.17,15786900,1
JPM,2022-03-15,131.80,133.55,131.13,132.48,15096600,1
JPM,2022-03-16,134.87,138.49,134.43,138.40,20354900,1
JPM,2022-03-17,136.86,140.19,135.92,140.15,17050500,1
JPM,2022-03-18,140.19,140.85,138.46,140.10,23656500,1
JPM,2022-03-21,140.35,140.76,138.73,139.65,12676100,1
JPM,2022-03-22,142.27,143.93,141.72,142.62,13548600,1
JPM,2022-03-23,140.98,141.59,139.20,139.78,12093200,1
JPM,2022-03-24,140.30,140.71,139.11,140.69,10017600,1
JPM,2022-03-25,141.09,143.18,140.80,141.92,8383500,1
JPM,2022-03-28,140.00,140.97,137.90,140.87,10818100,1
JPM,2022-03-29,143.35,143.60,140.24,141.18,11316500,1
JPM,2022-03-30,141.90,142.12,139.91,140.54,8771000,1
JPM,2022-03-31,139.83,140.35,136.26,136.32,17353900,1
JPM,2022-04-01,137.40,137.41,133.80,135.31,15721300,1
JPM,2022-04-04,134.12,136.94,132.89,135.91,17416400,1
JPM,2022-04-05,134.07,135.40,133.01,133.34,12110300,1
JPM,2022-04-06,131.58,132.56,130.96,131.49,12914700,1
JPM,2022-04-07,130.95,131.92,128.73,131.09,12994200,1
JPM,2022-04-08,131.67,133.90,131.49,133.49,13126900,1
JPM,2022-04-11,133.00,134.90,132.57,133.00,10466400,1
JPM,2022-04-12,132.14,134.58,130.70,131.54,12989900,1
JPM,2022-04-13,126.94,129.25,126.01,127.30,30838000,1
JPM,2022-04-14,126.50,128.30,125.02,126.12,18835200,1
JPM,2022-04-18,125.67,129.24,125.54,128.46,11834400,1
JPM,2022-04-19,128.45,131.32,128.23,131.12,15015400,1
JPM,2022-04-20,132.52,133.51,131.34,131.58,13430200,1
JPM,2022-04-21,132.22,132.81,129.96,130.56,12174200,1
JPM,2022-04-22,130.28,130.52,126.69,126.81,14318800,1
JPM,2022-04-25,126.01,127.12,123.11,126.77,17149000,1
JPM,2022-04-26,124.64,126.41,122.87,123.02,17209500,1
JPM,2022-04-27,122.33,123.56,121.22,121.42,17215200,1
JPM,2022-04-28,122.81,123.65,121.14,123.34,13015600,1
JPM,2022-04-29,123.05,123.61,118.90,119.36,14874800,1
JPM,2022-05-02,119.88,120.71,118.22,120.45,18545000,1
JPM,2022-05-03,121.53,124.17,120.78,123.03,15720900,1
JPM,2022-05-04,122.80,127.40,122.74,127.10,17128500,1
JPM,2022-05-05,125.25,126.10,122.16,123.92,15055400,1
JPM,2022-05-06,123.80,124.29,121.18,123.72,14417900,1
JPM,2022-05-09,122.11,123.33,120.50,121.86,14312300,1
JPM,2022-05-10,123.11,123.78,117.56,118.89,16382400,1
JPM,2022-05-11,119.30,122.89,117.94,118.14,14630300,1
JPM,2022-05-12,117.00,118.32,115.37,118.04,16318800,1
JPM,2022-05-13,119.41,120.25,117.96,119.09,10443200,1
JPM,2022-05-16,118.54,119.46,117.23,118.26,10269000,1
JPM,2022-05-17,121.04,122.97,120.81,122.18,11160200,1
JPM,2022-05-18,121.30,121.97,119.53,120.09,12664900,1
JPM,2022-05-19,118.19,119.65,117.63,118.31,12765800,1
JPM,2022-05-20,119.46,119.67,115.02,117.34,13150100,1
JPM,2022-05-23,120.46,126.57,120.45,124.60,24376700,1
JPM,2022-05-24,124.36,127.49,123.11,126.36,19324900,1
JPM,2022-05-25,126.28,127.86,125.17,127.24,12780400,1
JPM,2022-05-26,128.37,130.19,128.21,129.44,15990900,1
JPM,2022-05-27,130.16,131.27,129.14,131.27,11177800,1
JPM,2022-05-31,130.18,133.15,129.71,132.23,17015000,1
JPM,2022-06-01,132.87,132.87,128.67,129.91,10768000,1
JPM,2022-06-02,129.90,132.01,128.67,132.00,8374800,1
JPM,2022-06-03,131.21,131.77,129.99,130.16,8596000,1
JPM,2022-06-06,131.09,132.39,129.46,129.73,11323500,1
JPM,2022-06-07,128.83,130.32,128.62,130.07,6722200,1
JPM,2022-06-08,129.00,129.45,126.90,128.00,8422100,1
JPM,2022-06-09,127.37,128.10,125.27,125.31,13560100,1
JPM,2022-06-10,122.59,123.40,119.32,119.55,12945200,1
JPM,2022-06-13,116.86,117.95,115.06,115.99,16805600,1
JPM,2022-06-14,115.55,117.32,113.22,114.06,13357900,1
JPM,2022-06-15,115.62,116.95,113.17,115.41,14083500,1
JPM,2022-06-16,113.86,114.26,111.87,113.43,16724900,1
JPM,2022-06-17,113.54,114.63,112.16,113.03,30919900,1
JPM,2022-06-21,115.87,117.03,115.04,115.83,11680500,1
JPM,2022-06-22,114.88,116.20,114.39,115.18,9842700,1
JPM,2022-06-23,115.01,115.18,111.48,113.92,11851500,1
JPM,2022-06-24,113.23,117.82,112.83,117.32,14841100,1
JPM,2022-06-27,118.06,118.50,115.64,116.38,11280500,1
JPM,2022-06-28,117.67,119.29,115.60,115.82,11590900,1
JPM,2022-06-29,116.00,116.82,114.73,115.30,9338400,1
JPM,2022-06-30,113.17,114.08,110.93,112.61,15172600,1
JPM,2022-07-01,112.65,114.42,111.16,114.05,10573600,1
JPM,2022-07-05,110.77,112.71,109.30,112.62,12514200,1
JPM,2022-07-06,111.73,112.99,110.79,111.89,10656200,1
JPM,2022-07-07,113.50,114.90,113.40,114.72,10347400,1
JPM,2022-07-08,115.16,115.65,113.61,114.36,8807800,1
JPM,2022-07-11,113.55,114.23,112.22,112.86,7939500,1
JPM,2022-07-12,112.58,115.18,112.26,112.97,11250900,1
JPM,2022-07-13,111.75,112.48,110.38,111.91,12979900,1
JPM,2022-07-14,107.99,108.23,106.06,108.00,26204800,1
JPM,2022-07-15,109.16,113.88,107.67,112.95,18863900,1
JPM,2022-07-18,114.77,115.84,111.29,111.79,13977900,1
JPM,2022-07-19,113.13,114.94,112.67,114.56,11862300,1
JPM,2022-07-20,114.10,114.74,113.48,114.54,11667500,1
JPM,2022-07-21,114.44,115.53,113.37,115.32,11595900,1
JPM,2022-07-22,115.24,116.25,113.67,114.76,7645500,1
JPM,2022-07-25,115.84,116.46,114.77,115.22,9394000,1
JPM,2022-07-26,114.58,115.58,113.03,113.42,10675100,1
JPM,2022-07-27,114.01,115.74,113.30,115.24,9337400,1
JPM,2022-07-28,115.25,115.98,113.53,114.81,10384800,1
JPM,2022-07-29,115.59,116.50,114.79,115.36,12944500,1
JPM,2022-08-01,114.50,115.11,113.07,114.21,14740400,1
JPM,2022-08-02,113.92,114.40,112.27,112.43,14942900,1
JPM,2022-08-03,113.45,114.10,111.71,113.61,14394500,1
JPM,2022-08-04,112.85,113.32,111.02,112.36,18033900,1
JPM,2022-08-05,112.53,116.19,112.05,115.76,14174600,1
JPM,2022-08-08,116.25,116.70,114.18,114.35,10332500,1
JPM,2022-08-09,114.75,115.99,114.37,115.38,10233800,1
JPM,2022-08-10,117.96,119.37,117.50,118.39,12847300,1
JPM,2022-08-11,119.90,121.20,119.31,120.14,11684900,1
JPM,2022-08-12,120.67,122.25,119.44,122.13,9906700,1
JPM,2022-08-15,121.14,122.72,120.60,122.46,8456200,1
JPM,2022-08-16,122.29,124.24,121.87,123.63,9555000,1
JPM,2022-08-17,122.30,123.16,121.69,122.59,8149300,1
JPM,2022-08-18,122.24,122.47,120.55,121.64,9531800,1
JPM,2022-08-19,120.62,120.99,118.11,118.63,13464500,1
JPM,2022-08-22,116.75,117.16,115.50,116.67,8967600,1
JPM,2022-08-23,116.69,117.29,115.38,115.52,7607000,1
JPM,2022-08-24,115.29,116.41,114.45,115.80,9771300,1
JPM,2022-08-25,116.16,118.74,115.68,118.55,10758900,1
JPM,2022-08-26,119.46,119.99,114.60,114.67,11276200,1
JPM,2022-08-29,114.00,114.86,113.46,114.39,8117300,1
JPM,2022-08-30,115.00,115.58,113.36,114.41,10745400,1
